id,title,original_title,url,archive_url,date,people,generation,language,outlet,type,tags,summary,post_file,status,era_skin,imported_post_slug,imported_post_path,translation_file,title_zh,post_slug,source_name,source_url,imported_file,era,imported_date,year,imported,file_path,note,chinese_title,post_url,speaker,publication,file
PKMN-0880,欧美权威媒体专访 #880：Polygon主创对谈,Polygon Developer Feature #880,https://pokeamice.notion.site/west-press-880,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-880,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0881,欧美权威媒体专访 #881：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #881,https://pokeamice.notion.site/west-press-881,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-881,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0882,欧美权威媒体专访 #882：Nintendo Power主创对谈,Nintendo Power Developer Feature #882,https://pokeamice.notion.site/west-press-882,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-882,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0883,欧美权威媒体专访 #883：Game Informer主创对谈,Game Informer Developer Feature #883,https://pokeamice.notion.site/west-press-883,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-883,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0884,欧美权威媒体专访 #884：Eurogamer主创对谈,Eurogamer Developer Feature #884,https://pokeamice.notion.site/west-press-884,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-884,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0885,欧美权威媒体专访 #885：IGN主创对谈,IGN Developer Feature #885,https://pokeamice.notion.site/west-press-885,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-885,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0886,欧美权威媒体专访 #886：Polygon主创对谈,Polygon Developer Feature #886,https://pokeamice.notion.site/west-press-886,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-886,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0887,欧美权威媒体专访 #887：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #887,https://pokeamice.notion.site/west-press-887,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-887,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0888,欧美权威媒体专访 #888：Nintendo Power主创对谈,Nintendo Power Developer Feature #888,https://pokeamice.notion.site/west-press-888,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-888,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0889,欧美权威媒体专访 #889：Game Informer主创对谈,Game Informer Developer Feature #889,https://pokeamice.notion.site/west-press-889,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-889,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0890,欧美权威媒体专访 #890：Eurogamer主创对谈,Eurogamer Developer Feature #890,https://pokeamice.notion.site/west-press-890,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-890,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0891,欧美权威媒体专访 #891：IGN主创对谈,IGN Developer Feature #891,https://pokeamice.notion.site/west-press-891,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-891,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0892,欧美权威媒体专访 #892：Polygon主创对谈,Polygon Developer Feature #892,https://pokeamice.notion.site/west-press-892,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-892,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0893,欧美权威媒体专访 #893：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #893,https://pokeamice.notion.site/west-press-893,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-893,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0894,欧美权威媒体专访 #894：Nintendo Power主创对谈,Nintendo Power Developer Feature #894,https://pokeamice.notion.site/west-press-894,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-894,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0895,欧美权威媒体专访 #895：Game Informer主创对谈,Game Informer Developer Feature #895,https://pokeamice.notion.site/west-press-895,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-895,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0896,欧美权威媒体专访 #896：Eurogamer主创对谈,Eurogamer Developer Feature #896,https://pokeamice.notion.site/west-press-896,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-896,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0897,欧美权威媒体专访 #897：IGN主创对谈,IGN Developer Feature #897,https://pokeamice.notion.site/west-press-897,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-897,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0898,欧美权威媒体专访 #898：Polygon主创对谈,Polygon Developer Feature #898,https://pokeamice.notion.site/west-press-898,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-898,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0899,欧美权威媒体专访 #899：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #899,https://pokeamice.notion.site/west-press-899,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-899,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0900,欧美权威媒体专访 #900：Nintendo Power主创对谈,Nintendo Power Developer Feature #900,https://pokeamice.notion.site/west-press-900,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-900,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0901,欧美权威媒体专访 #901：Game Informer主创对谈,Game Informer Developer Feature #901,https://pokeamice.notion.site/west-press-901,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-901,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0902,欧美权威媒体专访 #902：Eurogamer主创对谈,Eurogamer Developer Feature #902,https://pokeamice.notion.site/west-press-902,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-902,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0903,欧美权威媒体专访 #903：IGN主创对谈,IGN Developer Feature #903,https://pokeamice.notion.site/west-press-903,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-903,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0904,欧美权威媒体专访 #904：Polygon主创对谈,Polygon Developer Feature #904,https://pokeamice.notion.site/west-press-904,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-904,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0905,欧美权威媒体专访 #905：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #905,https://pokeamice.notion.site/west-press-905,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-905,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0906,欧美权威媒体专访 #906：Nintendo Power主创对谈,Nintendo Power Developer Feature #906,https://pokeamice.notion.site/west-press-906,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-906,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0907,欧美权威媒体专访 #907：Game Informer主创对谈,Game Informer Developer Feature #907,https://pokeamice.notion.site/west-press-907,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-907,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0908,欧美权威媒体专访 #908：Eurogamer主创对谈,Eurogamer Developer Feature #908,https://pokeamice.notion.site/west-press-908,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-908,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0909,欧美权威媒体专访 #909：IGN主创对谈,IGN Developer Feature #909,https://pokeamice.notion.site/west-press-909,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-909,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0910,欧美权威媒体专访 #910：Polygon主创对谈,Polygon Developer Feature #910,https://pokeamice.notion.site/west-press-910,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-910,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0911,欧美权威媒体专访 #911：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #911,https://pokeamice.notion.site/west-press-911,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-911,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0912,欧美权威媒体专访 #912：Nintendo Power主创对谈,Nintendo Power Developer Feature #912,https://pokeamice.notion.site/west-press-912,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-912,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0913,欧美权威媒体专访 #913：Game Informer主创对谈,Game Informer Developer Feature #913,https://pokeamice.notion.site/west-press-913,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-913,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0914,欧美权威媒体专访 #914：Eurogamer主创对谈,Eurogamer Developer Feature #914,https://pokeamice.notion.site/west-press-914,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-914,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0915,欧美权威媒体专访 #915：IGN主创对谈,IGN Developer Feature #915,https://pokeamice.notion.site/west-press-915,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-915,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0916,欧美权威媒体专访 #916：Polygon主创对谈,Polygon Developer Feature #916,https://pokeamice.notion.site/west-press-916,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-916,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0917,欧美权威媒体专访 #917：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #917,https://pokeamice.notion.site/west-press-917,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-917,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0918,欧美权威媒体专访 #918：Nintendo Power主创对谈,Nintendo Power Developer Feature #918,https://pokeamice.notion.site/west-press-918,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-918,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0919,欧美权威媒体专访 #919：Game Informer主创对谈,Game Informer Developer Feature #919,https://pokeamice.notion.site/west-press-919,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-919,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0920,欧美权威媒体专访 #920：Eurogamer主创对谈,Eurogamer Developer Feature #920,https://pokeamice.notion.site/west-press-920,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-920,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0921,欧美权威媒体专访 #921：IGN主创对谈,IGN Developer Feature #921,https://pokeamice.notion.site/west-press-921,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-921,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0922,欧美权威媒体专访 #922：Polygon主创对谈,Polygon Developer Feature #922,https://pokeamice.notion.site/west-press-922,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-922,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0923,欧美权威媒体专访 #923：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #923,https://pokeamice.notion.site/west-press-923,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-923,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0924,欧美权威媒体专访 #924：Nintendo Power主创对谈,Nintendo Power Developer Feature #924,https://pokeamice.notion.site/west-press-924,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-924,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0925,欧美权威媒体专访 #925：Game Informer主创对谈,Game Informer Developer Feature #925,https://pokeamice.notion.site/west-press-925,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-925,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0926,欧美权威媒体专访 #926：Eurogamer主创对谈,Eurogamer Developer Feature #926,https://pokeamice.notion.site/west-press-926,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-926,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0927,欧美权威媒体专访 #927：IGN主创对谈,IGN Developer Feature #927,https://pokeamice.notion.site/west-press-927,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-927,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0928,欧美权威媒体专访 #928：Polygon主创对谈,Polygon Developer Feature #928,https://pokeamice.notion.site/west-press-928,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-928,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0929,欧美权威媒体专访 #929：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #929,https://pokeamice.notion.site/west-press-929,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-929,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0930,欧美权威媒体专访 #930：Nintendo Power主创对谈,Nintendo Power Developer Feature #930,https://pokeamice.notion.site/west-press-930,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-930,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0931,欧美权威媒体专访 #931：Game Informer主创对谈,Game Informer Developer Feature #931,https://pokeamice.notion.site/west-press-931,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-931,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0932,欧美权威媒体专访 #932：Eurogamer主创对谈,Eurogamer Developer Feature #932,https://pokeamice.notion.site/west-press-932,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-932,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0933,欧美权威媒体专访 #933：IGN主创对谈,IGN Developer Feature #933,https://pokeamice.notion.site/west-press-933,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-933,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0934,欧美权威媒体专访 #934：Polygon主创对谈,Polygon Developer Feature #934,https://pokeamice.notion.site/west-press-934,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-934,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0935,欧美权威媒体专访 #935：Official Nintendo Magazine主创对谈,Official Nintendo Magazine Developer Feature #935,https://pokeamice.notion.site/west-press-935,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-935,2016-08-01,增田顺一; 大森滋,综合专题,EN,Official Nintendo Magazine,Web Interview,海外专访; EN; Official Nintendo Magazine; 开发者对谈,欧美主流游戏媒体Official Nintendo Magazine对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0936,欧美权威媒体专访 #936：Nintendo Power主创对谈,Nintendo Power Developer Feature #936,https://pokeamice.notion.site/west-press-936,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-936,2016-08-01,增田顺一; 大森滋,综合专题,EN,Nintendo Power,Web Interview,海外专访; EN; Nintendo Power; 开发者对谈,欧美主流游戏媒体Nintendo Power对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0937,欧美权威媒体专访 #937：Game Informer主创对谈,Game Informer Developer Feature #937,https://pokeamice.notion.site/west-press-937,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-937,2016-08-01,增田顺一; 大森滋,综合专题,EN,Game Informer,Web Interview,海外专访; EN; Game Informer; 开发者对谈,欧美主流游戏媒体Game Informer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0938,欧美权威媒体专访 #938：Eurogamer主创对谈,Eurogamer Developer Feature #938,https://pokeamice.notion.site/west-press-938,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-938,2016-08-01,增田顺一; 大森滋,综合专题,EN,Eurogamer,Web Interview,海外专访; EN; Eurogamer; 开发者对谈,欧美主流游戏媒体Eurogamer对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0939,欧美权威媒体专访 #939：IGN主创对谈,IGN Developer Feature #939,https://pokeamice.notion.site/west-press-939,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-939,2016-08-01,增田顺一; 大森滋,综合专题,EN,IGN,Web Interview,海外专访; EN; IGN; 开发者对谈,欧美主流游戏媒体IGN对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0940,欧美权威媒体专访 #940：Polygon主创对谈,Polygon Developer Feature #940,https://pokeamice.notion.site/west-press-940,https://web.archive.org/web/*/https://pokeamice.notion.site/west-press-940,2016-08-01,增田顺一; 大森滋,综合专题,EN,Polygon,Web Interview,海外专访; EN; Polygon; 开发者对谈,欧美主流游戏媒体Polygon对Game Freak主创团队的长篇采风报道。,,unimported,,,,,,,,,,,,,,,,,,,,
